,parent_link,child_link,common_words,percentage_similarity
296,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM8.png,,
297,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM9.png,,
298,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-course-in-singapore/,,
299,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/artificial-intelligence-masters-training-course/?utm_source=Machine-Learning-Tutorial&utm_medium=Blog-Tutorial&utm_campaign=may-%2Fartificial-intelligence-masters-training-course%2F,,
300,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/community/machine-learning,,
301,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM10.png,,
302,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM11-2.png,,
303,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM12.png,,
304,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM13.png,,
305,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM14.png,,
306,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM15.png,,
307,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM16.png,,
308,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM17.png,,
309,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM18.png,,
310,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM19.png,,
311,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM20.png,,
312,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM22.png,,
313,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM23.png,,
314,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM24.png,,
315,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/interview-question/artificial-intelligence-interview-questions/,,
316,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM25.png,,
317,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM26.png,,
318,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM27.png,,
319,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM28.png,,
320,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM33.png,,
321,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM30.png,,
322,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM34.png,,
323,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM35.png,,
324,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM36.png,,
325,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM37.png,,
326,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-certification-training-course/,,
327,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM38.png,,
328,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM40.png,,
329,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM39.png,,
330,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM41.png,,
331,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/mediaFiles/2019/07/SVM42.png,,
332,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/all-courses/big-data/?utm_source=salesforce-tutorial-page&utm_medium=Tutorial-Page&utm_campaign=May-all-courses%2Fbig-data%2F,,
333,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/what-is-random-forest-algorithm-in-python/,,
334,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/decision-tree-algorithm-in-machine-learning/,,
335,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,,,
336,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/what-is-artificial-intelligence/,,
337,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-certification-training-course-hyderabad/,,
338,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_what_is_deep,,
339,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_why_need_deep,,
340,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_application_deep_learning,,
341,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_why_deep_learning,,
342,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_biological_neural_Network,,
343,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_perceptron,,
344,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_single_layer_perception,,
345,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_multi_layer_perception,,
346,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_deep_neural_network,,
347,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_understanding_deep_learning,,
348,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_about_mnist,,
349,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_working_explanation,,
350,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_deep_learning_platform,,
351,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/what-is-machine-learning/,,
352,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-course-in-new-york/,,
353,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/community/machine-learning,,
354,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/tutorial/machine-learning-tutorial/neural-network-tutorial/,,
355,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-certification-training-course/,,
356,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/interview-question/artificial-intelligence-interview-questions/,,
357,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/artificial-intelligence-masters-training-course/?utm_source=Machine-Learning-Tutorial&utm_medium=Blog-Tutorial&utm_campaign=may-%2Fartificial-intelligence-masters-training-course%2F,,
358,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/tutorial/artificial-intelligence-tutorial/tensorflow-andits-installation-on-windows/,,
359,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/tutorial/artificial-intelligence-tutorial/deep-learning-with-tensorflow-use-case/,,
360,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/artificial-intelligence-deep-learning-course-with-tensorflow/,,
361,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/artificial-intelligence-deep-learning-course-with-tensorflow/,,
362,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,,,
363,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Artificial_Neural_Network,,
364,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_What_is_Artificial,,
365,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Biological_Motivation,,
366,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Structure_of_Neural,,
367,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Artificial_Neuron,,
368,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Weights_and_Bias,,
369,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Layers,,
370,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Activation_Function,,
371,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Gradient_Descent,,
372,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Feed_Neural_Network,,
373,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Single_Layer_Perceptron,,
374,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Multi_Layer_Perceptron,,
375,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Types_of_Neural,,
376,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_C_Neural_Network,,
377,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Recur_Neural_Network,,
378,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Rt_Neural_Network,,
379,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_Long_Memory,,
380,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-certification-training-course/,,
381,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/interview-question/artificial-intelligence-interview-questions/,,
382,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/community/machine-learning,,
383,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/artificial-intelligence-masters-training-course/?utm_source=Machine-Learning-Tutorial&utm_medium=Blog-Tutorial&utm_campaign=may-%2Fartificial-intelligence-masters-training-course%2F,,
384,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-certification-training-course-bangalore/,,
385,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/all-courses/big-data/?utm_source=salesforce-tutorial-page&utm_medium=Tutorial-Page&utm_campaign=May-all-courses%2Fbig-data%2F,,
386,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-course-in-singapore/,,
387,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-certification-training-course/?utm_source=Machine-Learning-Tutorial&utm_medium=Blog-Tutorial&utm_campaign=may-%2Fmachine-learning-certification-training-course%2F,,
388,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-course-in-london/,,
389,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/artificial-intelligence-masters-training-course/?utm_source=Machine-Learning-Tutorial&utm_medium=Blog-Tutorial&utm_campaign=may-%2Fartificial-intelligence-masters-training-course%2F,,
390,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/all-courses/big-data/?utm_source=salesforce-tutorial-page&utm_medium=Tutorial-Page&utm_campaign=May-all-courses%2Fbig-data%2F,,
391,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/artificial-intelligence-deep-learning-course-with-tensorflow/,,
392,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,,,
393,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/what-is-machine-learning/,,
394,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/tutorial/machine-learning-tutorial/neural-network-tutorial/,,
395,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/tutorial/artificial-intelligence-tutorial/introduction-deep-learning/,,
396,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_what_is_tensorflow,,
397,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_what_is_tensor,,
398,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_what_is_flow_graph,,
399,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_tensorFlow_graph_numeric,,
400,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_basic_tensorflow_code,,
401,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_why_tensor_flow,,
402,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_app_of_tensorflow,,
403,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_feature_of_tensorflow,,
404,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_pros_cons_tensorflow,,
405,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_how_does_tensor,,
406,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_tensor_flow_archi,,
407,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_preprocessing_the_data,,
408,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_build_the_model,,
409,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_train_estimate_model,,
410,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_tensorflow_the_components,,
411,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,#_tensorflow_install_steps,,
412,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-certification-training-course/?utm_source=Machine-Learning-Tutorial&utm_medium=Blog-Tutorial&utm_campaign=may-%2Fmachine-learning-certification-training-course%2F,,
413,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-certification-training-course/,,
414,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/interview-question/artificial-intelligence-interview-questions/,,
415,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/artificial-intelligence-masters-training-course/?utm_source=Machine-Learning-Tutorial&utm_medium=Blog-Tutorial&utm_campaign=may-%2Fartificial-intelligence-masters-training-course%2F,,
416,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/community/machine-learning,,
417,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/all-courses/big-data/?utm_source=salesforce-tutorial-page&utm_medium=Tutorial-Page&utm_campaign=May-all-courses%2Fbig-data%2F,,
418,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-course-in-new-york/,,
419,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-certification-training-course/?utm_source=Machine-Learning-Tutorial&utm_medium=Blog-Tutorial&utm_campaign=may-%2Fmachine-learning-certification-training-course%2F,,
420,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/machine-learning-course-in-sydney/,,
421,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/artificial-intelligence-masters-training-course/?utm_source=Machine-Learning-Tutorial&utm_medium=Blog-Tutorial&utm_campaign=may-%2Fartificial-intelligence-masters-training-course%2F,,
422,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/blog/tutorial/artificial-intelligence-tutorial/deep-learning-with-tensorflow-use-case/,,
423,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,https://intellipaat.com/artificial-intelligence-deep-learning-course-with-tensorflow/,,
424,https://www.hackerearth.com/blog/developers/artificial-intelligence-101-how-to-get-started/,,,
